_time,eventcount,firstpage,theugid,thedevice,isloggedin_r,time_hhmmss_r,login_or_create
2016-02-22T12:43:05.644-0500,3,wish,76c58ee415192ac216422b1,DESKTOP,"user by-session,user by-session,user by-session","12:43:05,12:43:05,12:43:06","N,N,N"
2016-02-22T12:35:33.133-0500,9,wish,3eb3467f1530a0931ab7bbd,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user","12:35:33,12:35:33,12:35:33,12:35:55,12:36:00,12:36:51,12:37:24,12:37:27,12:37:27","N,N,N,L,N,C,N,N,N"
2016-02-22T12:35:28.843-0500,4,wish,3eb3467f15308a695c36d1b,DESKTOP,"user by-session,user by-session,user by-session,user by-session","12:35:28,12:35:29,12:35:30,12:37:08","N,N,N,C"
2016-02-22T12:30:06.440-0500,5,wish,3eb3467f15308a695c37e8b,MOBILE,"user by-session,user by-session,user by-session,user by-session,user","12:30:06,12:30:06,12:30:07,12:30:13,12:30:51","N,N,N,L,N"
2016-02-22T12:29:25.627-0500,4,wish,3eb3467f15308a695c37b92,DESKTOP,"user by-session,user by-session,user by-session,user by-session","12:29:25,12:29:25,12:29:26,12:29:47","N,N,N,C"
2016-02-22T12:27:35.603-0500,9,wish,3eb3467f15308a695c372f0,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user","12:27:35,12:27:35,12:27:36,12:27:40,12:27:52,12:27:52,12:27:55,12:27:55,12:27:56","N,N,N,L,N,N,N,N,N"
2016-02-22T12:27:00.414-0500,3,wish,286cfa441515ec738fc7e24,DESKTOP,"user by-session,user by-session,user by-session","12:27:00,12:27:00,12:27:01","N,N,N"
2016-02-22T12:24:49.948-0500,3,wish,3eb3467f15308a695c37488,DESKTOP,"user by-session,user by-session,user by-session","12:24:49,12:24:50,12:24:50","N,N,N"
2016-02-22T12:00:13.158-0500,3,wish,3eb3467f15308a695c35fbc,DESKTOP,"user by-session,user by-session,user by-session","12:00:13,12:00:13,12:00:13","N,N,N"
2016-02-22T11:50:53.287-0500,10,wish,3eb3467f15308a695c35184,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","11:50:53,11:50:54,11:50:55,11:50:56,11:50:57,11:51:07,11:51:09,11:51:27,11:51:30,11:51:58","N,N,N,N,N,N,N,L,N,C"
2016-02-22T11:47:42.738-0500,4,wish,5996a111152a838e45a390e,DESKTOP,"user by-session,user by-session,user by-session,user by-session","11:47:42,11:47:42,11:47:43,11:52:25","N,N,N,N"
2016-02-22T11:41:46.392-0500,3,wish,66d6e085150aa660c334c44,DESKTOP,"user by-session,user by-session,user by-session","11:41:46,11:41:46,11:41:47","N,N,N"
2016-02-22T11:34:10.284-0500,8,wish,4c91a5d515308afb7cb442a,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user","11:34:10,11:34:10,11:34:10,11:34:36,11:34:36,11:34:51,11:35:28,11:36:40","N,N,N,C,N,C,N,N"
2016-02-22T11:32:20.790-0500,16,wish,4c91a5d515308afb7cb3ce5,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user","11:32:20,11:32:20,11:32:21,11:34:12,11:34:15,11:34:20,11:34:23,11:34:27,11:34:30,11:34:33,11:34:52,11:34:56,11:34:56,11:34:58,11:34:59,11:35:00","N,N,N,L,N,L,N,L,N,L,N,N,N,N,N,N"
2016-02-22T11:26:56.638-0500,3,wish,4c91a5d515308afb7cb33d2,DESKTOP,"user by-session,user by-session,user by-session","11:26:56,11:26:57,11:27:00","N,N,N"
2016-02-22T11:16:17.486-0500,8,wish,4c91a5d515308afb7cb19e5,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user","11:16:17,11:16:17,11:16:18,11:16:29,11:16:32,11:16:50,11:20:37,11:20:37","N,N,N,L,N,C,N,N"
2016-02-22T11:09:54.167-0500,3,wish,3eb3467f15308a695c33185,MOBILE,"user by-session,user by-session,user by-session","11:09:54,11:09:54,11:09:59","N,N,N"
2016-02-22T11:02:56.193-0500,6,wish,1bd2197d1529a9ac0fd4f41,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","11:02:56,11:02:56,11:02:56,11:03:04,11:03:05,11:03:34","N,N,N,C,N,C"
2016-02-22T10:58:57.359-0500,4,wish,1b0be7a914f268d65d64eb6,DESKTOP,"user by-session,user by-session,user by-session,user by-session","10:58:57,10:58:57,10:58:58,10:59:22","N,N,N,C"
2016-02-22T10:56:38.664-0500,4,wish,3eb3467f15308a695c3df9,TABLET,"user by-session,user by-session,user by-session,user by-session","10:56:38,10:56:39,10:56:40,10:57:26","N,N,N,C"
2016-02-22T10:53:19.503-0500,3,wish,3eb3467f15308a695c31c1c,DESKTOP,"user by-session,user by-session,user by-session","10:53:19,10:53:19,10:53:20","N,N,N"
2016-02-22T10:45:28.640-0500,3,wish,4c91a5d515308afb7cb1e1a,DESKTOP,"user by-session,user by-session,user by-session","10:45:28,10:45:29,10:45:30","N,N,N"
2016-02-22T10:39:18.136-0500,4,wish,3eb3467f15308a695c31a1d,MOBILE,"user by-session,user by-session,user by-session,user by-session","10:39:18,10:39:18,10:39:18,10:39:24","N,N,N,N"
2016-02-22T10:34:04.650-0500,3,wish,999d11f150ba137c601688,DESKTOP,"user by-session,user by-session,user by-session","10:34:04,10:34:04,10:34:05","N,N,N"
2016-02-22T10:26:49.213-0500,4,wish,3eb3467f15308a695c3ece,MOBILE,"user by-session,user by-session,user by-session,user by-session","10:26:49,10:26:49,10:26:49,10:27:16","N,N,N,N"
2016-02-22T10:22:09.921-0500,5,wish,3eb3467f15308a695c38c5,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","10:22:09,10:22:10,10:22:10,10:22:27,10:22:38","N,N,N,C,N"
2016-02-22T10:13:27.105-0500,9,wish,75aae6811513e560b4870c6,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user","10:13:27,10:13:27,10:13:27,10:13:47,10:14:12,10:14:27,10:14:30,10:14:33,10:14:42","N,N,N,L,N,N,N,N,N"
2016-02-22T10:12:43.882-0500,4,wish,7045cfdc1515e44beba61f,DESKTOP,"user by-session,user by-session,user by-session,user by-session","10:12:43,10:12:44,10:12:45,10:12:47","N,N,N,L"
2016-02-22T10:10:52.957-0500,3,wish,3eb3467f15308a695c354,MOBILE,"user by-session,user by-session,user by-session","10:10:52,10:10:53,10:10:53","N,N,N"
2016-02-22T10:09:37.724-0500,5,wish,3eb3467f15308a695c354,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session","10:09:37,10:09:37,10:09:38,10:10:31,10:10:34","N,N,N,L,N"
2016-02-22T10:01:36.417-0500,6,wish,3eb3467f15308a695c378d,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user","10:01:36,10:01:36,10:01:37,10:01:50,10:02:03,10:02:06","N,N,N,C,N,N"
2016-02-22T09:59:18.940-0500,6,wish,68aaf9e1152f43041684efa,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user","09:59:18,09:59:18,09:59:19,09:59:36,09:59:47,09:59:54","N,N,N,C,N,N"
2016-02-22T09:53:22.184-0500,3,wish,31b2f3ea15304d9dec66242,MOBILE,"user by-session,user by-session,user by-session","09:53:22,09:53:22,09:53:22","N,N,N"
2016-02-22T09:46:51.590-0500,3,wish,3eb3467f15308a695c31b76,DESKTOP,"user by-session,user by-session,user by-session","09:46:51,09:46:51,09:46:51","N,N,N"
2016-02-22T09:45:08.123-0500,6,wish,4c91a5d515308afb7cb1118,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user","09:45:08,09:45:08,09:45:09,09:46:30,09:48:07,09:49:40","N,N,N,C,N,N"
2016-02-22T09:35:15.775-0500,8,wish,3eb3467f15308a695c31afc,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","09:35:15,09:35:15,09:35:16,09:35:42,09:35:44,09:36:07,09:36:09,09:36:10","N,N,N,L,N,C,C,N"
2016-02-22T09:22:30.160-0500,7,wish,4c91a5d515308afb7cb2a5d,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user","09:22:30,09:22:30,09:22:31,09:23:06,09:23:19,09:24:07,09:24:25","N,N,N,C,N,N,N"
2016-02-22T08:42:30.928-0500,9,wish,3eb3467f15308a695c33d3b,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user","08:42:30,08:42:31,08:42:31,08:42:50,08:43:46,08:45:04,08:45:04,08:45:04,08:45:25","N,N,N,C,N,N,N,N,N"
2016-02-22T08:38:29.273-0500,27,wish,31b2f3ea15306c250407a6f,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user","08:38:29,08:38:29,08:38:30,08:38:36,08:38:39,08:38:48,08:38:58,08:38:58,08:38:59,08:39:01,08:39:01,08:39:02,08:39:05,08:39:05,08:39:06,08:39:07,08:39:07,08:39:08,08:39:11,08:39:11,08:39:12,08:39:24,08:39:24,08:39:25,08:39:30,08:39:30,08:39:30","N,N,N,L,N,C,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N"
2016-02-22T08:12:00.254-0500,5,wish,68bed66b152d00093b071ab,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user","08:12:00,08:12:00,08:12:01,08:13:23,08:16:10","N,N,N,C,N"
2016-02-22T07:57:56.869-0500,5,wish,3eb3467f15308a695c3522f,MOBILE,"user by-session,user by-session,user by-session,user by-session,user","07:57:56,07:57:57,07:57:58,07:58:54,08:00:21","N,N,N,C,N"
2016-02-22T07:56:54.135-0500,23,wish,48fff9e51516edcd48f6967,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user","07:56:54,07:56:54,07:56:54,07:57:06,07:58:18,07:58:18,07:58:19,07:58:44,07:58:44,07:58:44,07:59:21,07:59:21,07:59:22,07:59:34,07:59:34,07:59:34,07:59:51,08:00:13,08:00:13,08:00:14,08:00:29,08:00:29,08:00:30","N,N,N,L,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N"
2016-02-22T07:51:45.495-0500,7,wish,3eb3467f15308a695c3555e,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","07:51:45,07:51:45,07:51:46,07:52:21,07:52:22,07:52:52,07:53:16","N,N,N,C,N,C,N"
2016-02-22T07:49:37.480-0500,11,wish,2d1b023714bdf4cccf97663,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","07:49:37,07:49:37,07:49:38,07:49:50,07:49:52,07:50:02,07:50:04,07:51:23,07:51:23,07:51:32,07:52:05","N,N,N,L,N,L,N,N,N,L,N"
2016-02-22T07:38:43.537-0500,3,wish,4c91a5d515308afb7cb5cae,TABLET,"user by-session,user by-session,user by-session","07:38:43,07:38:43,07:38:44","N,N,N"
2016-02-22T07:07:17.127-0500,18,wish,3eb3467f15308a695c375bc,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user,user,user,user,user,user,user,user,user","07:07:17,07:07:17,07:07:18,07:07:40,07:08:13,07:08:28,07:08:28,07:08:29,07:09:20,07:09:21,07:09:21,07:09:53,07:10:29,07:10:29,07:10:30,07:11:00,07:11:00,07:11:01","N,N,N,C,N,N,N,N,N,N,N,N,N,N,N,N,N,N"
2016-02-22T07:02:55.556-0500,3,wish,31b2f3ea15303803912b48,MOBILE,"user by-session,user by-session,user by-session","07:02:55,07:02:55,07:02:57","N,N,N"
2016-02-22T07:01:31.197-0500,7,wish,31b2f3ea15306c250402232,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user","07:01:31,07:01:31,07:01:31,07:01:52,07:03:40,07:03:40,07:03:40","N,N,N,C,N,N,N"
2016-02-22T07:01:08.230-0500,9,wish,4c91a5d515308afb7cb6e52,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","07:01:08,07:01:08,07:01:08,07:01:11,07:01:12,07:01:24,07:01:26,07:01:27,07:01:28","N,N,N,N,N,N,N,N,N"
2016-02-22T06:58:38.367-0500,3,wish,3eb3467f15308a695c36a57,TABLET,"user by-session,user by-session,user by-session","06:58:38,06:58:38,06:58:39","N,N,N"
2016-02-22T06:23:39.177-0500,19,wish,3eb3467f15308a695c37f90,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user,user,user,user,user,user,user,user,user,user","06:23:39,06:23:39,06:23:41,06:23:58,06:24:08,06:24:08,06:24:10,06:24:11,06:24:11,06:24:12,06:24:54,06:24:54,06:24:55,06:25:23,06:26:07,06:26:19,06:28:07,06:28:08,06:28:09","N,N,N,C,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N"
2016-02-22T05:52:45.445-0500,3,wish,31b2f3ea15307e9c0bb3724,MOBILE,"user by-session,user by-session,user by-session","05:52:45,05:52:45,05:52:47","N,N,N"
2016-02-22T04:34:20.981-0500,4,wish,31b2f3ea15307e9c0bb541c,TABLET,"user by-session,user by-session,user by-session,user by-session","04:34:20,04:34:21,04:34:21,04:35:53","N,N,N,N"
2016-02-22T04:30:53.596-0500,4,wish,66d8690e15300fcbb0d1901,TABLET,"user by-session,user by-session,user by-session,user by-session","04:30:53,04:30:53,04:30:54,04:32:12","N,N,N,L"
2016-02-22T04:11:03.033-0500,3,wish,21e1260e1518a1dab7f66a4,DESKTOP,"user by-session,user by-session,user by-session","04:11:03,04:11:03,04:11:03","N,N,N"
2016-02-22T03:47:52.678-0500,13,wish,6d185aa115307e3dbb8638d,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user,user","03:47:52,03:47:52,03:47:54,03:48:12,03:48:14,03:48:25,03:48:46,03:50:00,03:50:00,03:50:00,03:50:47,03:50:48,03:50:48","N,N,N,L,N,L,N,N,N,N,N,N,N"
2016-02-22T03:42:28.204-0500,7,wish,31b2f3ea15307e9c0bb6579,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","03:42:28,03:42:28,03:42:29,03:42:57,03:43:01,03:43:17,03:43:19","N,N,N,L,N,L,N"
2016-02-22T03:38:28.446-0500,9,wish,6d185aa115307e3dbb86e19,MOBILE,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user","03:38:28,03:38:28,03:38:29,03:39:14,03:39:44,03:39:54,03:40:03,03:40:05,03:41:19","N,N,N,C,N,N,L,L,N"
2016-02-22T03:26:04.485-0500,3,wish,6d185aa115307e3dbb87020,MOBILE,"user by-session,user by-session,user by-session","03:26:04,03:26:04,03:26:04","N,N,N"
2016-02-22T03:07:22.623-0500,3,wish,10e3853714e250f6c5a6c2e,MOBILE,"user by-session,user by-session,user by-session","03:07:22,03:07:23,03:07:24","N,N,N"
2016-02-22T02:33:13.954-0500,2,wish,6d185aa115304dce7595eb6,DESKTOP,"user by-session,user by-session","02:33:13,02:33:14","N,N"
2016-02-22T02:22:41.146-0500,3,wish,4f959c551520f576f4f9f6,TABLET,"user by-session,user by-session,user by-session","02:22:41,02:22:41,02:22:42","N,N,N"
2016-02-22T02:22:11.572-0500,3,wish,6d185aa115306c7123c79ba,DESKTOP,"user by-session,user by-session,user by-session","02:22:11,02:22:11,02:22:12","N,N,N"
2016-02-22T02:21:26.740-0500,3,wish,31b2f3ea15306c250407900,MOBILE,"user by-session,user by-session,user by-session","02:21:26,02:21:26,02:21:27","N,N,N"
2016-02-22T02:20:28.634-0500,3,wish,6d185aa115306c7123c6dda,MOBILE,"user by-session,user by-session,user by-session","02:20:28,02:20:28,02:20:30","N,N,N"
2016-02-22T01:59:53.574-0500,3,wish,6d185aa115306c7123c6fda,DESKTOP,"user by-session,user by-session,user by-session","01:59:53,01:59:53,01:59:54","N,N,N"
2016-02-22T01:57:38.508-0500,3,wish,31b2f3ea15306c250406d76,MOBILE,"user by-session,user by-session,user by-session","01:57:38,01:57:38,01:57:39","N,N,N"
2016-02-22T01:52:51.951-0500,3,wish,6d185aa115306c7123c6a79,DESKTOP,"user by-session,user by-session,user by-session","01:52:51,01:52:52,01:52:52","N,N,N"
2016-02-22T01:44:53.317-0500,3,wish,31b2f3ea15306c25040655d,MOBILE,"user by-session,user by-session,user by-session","01:44:53,01:44:53,01:44:54","N,N,N"
2016-02-22T01:29:50.192-0500,18,wish,55a767b5151bc6c79fc426f,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user,user,user,user,user,user,user,user,user,user,user,user","01:29:50,01:29:50,01:29:50,01:30:14,01:30:41,01:30:49,01:30:49,01:30:49,01:31:50,01:31:50,01:31:51,01:32:06,01:32:06,01:32:07,01:32:18,01:32:39,01:32:39,01:32:39","N,N,N,C,N,N,N,N,N,N,N,N,N,N,N,N,N,N"
2016-02-22T01:02:14.193-0500,4,wish,6d185aa115306c7123c3d20,DESKTOP,"user by-session,user by-session,user by-session,user by-session","01:02:14,01:02:14,01:02:15,01:02:40","N,N,N,C"
2016-02-22T00:57:11.544-0500,7,wish,73725480151311db0c16820,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","00:57:11,00:57:11,00:57:12,00:57:27,00:57:27,00:57:36,00:59:55","N,N,N,C,N,C,N"
2016-02-22T00:51:52.808-0500,3,wish,31b2f3ea15306c250404247,TABLET,"user by-session,user by-session,user by-session","00:51:52,00:51:53,00:51:54","N,N,N"
2016-02-22T00:51:15.570-0500,4,wish,4a044cb614bcab360de1f69,TABLET,"user by-session,user by-session,user by-session,user by-session","00:51:15,00:51:15,00:51:16,00:51:46","N,N,N,N"
2016-02-22T00:42:16.620-0500,3,wish,2d84f23d1517fa00cbf770d,MOBILE,"user by-session,user by-session,user by-session","00:42:16,00:42:16,00:42:17","N,N,N"
2016-02-22T00:39:19.960-0500,3,wish,31b2f3ea15304d9dec669a9,MOBILE,"user by-session,user by-session,user by-session","00:39:19,00:39:20,00:39:20","N,N,N"
2016-02-22T00:31:39.976-0500,3,wish,6d185aa115306c7123c3930,MOBILE,"user by-session,user by-session,user by-session","00:31:39,00:31:40,00:31:40","N,N,N"
2016-02-22T00:27:19.988-0500,5,wish,6d185aa115306c7123c35e3,MOBILE,"user by-session,user by-session,user by-session,user by-session,user by-session","00:27:19,00:27:20,00:27:20,00:27:41,00:27:43","N,N,N,L,N"
2016-02-22T00:07:39.664-0500,4,wish,31b2f3ea15306c250402334,DESKTOP,"user by-session,user by-session,user by-session,user by-session","00:07:39,00:07:39,00:07:40,00:07:52","N,N,N,N"
2016-02-22T00:01:44.566-0500,3,wish,31b2f3ea15306c25040258a,DESKTOP,"user by-session,user by-session,user by-session","00:01:44,00:01:44,00:01:45","N,N,N"
2016-02-21T23:50:43.479-0500,6,wish,31b2f3ea15306c250401098,TABLET,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session","23:50:43,23:50:43,23:50:44,23:51:33,23:51:34,23:52:04","N,N,N,C,N,C"
2016-02-21T23:45:02.536-0500,7,wish,31b2f3ea15306c250401363,TABLET,"user by-session,user by-session,user by-session,user by-session,user,user,user","23:45:02,23:45:02,23:45:03,23:45:31,23:47:59,23:48:00,23:48:06","N,N,N,C,N,N,N"
2016-02-21T23:42:10.802-0500,3,wish,31b2f3ea15306c25040101b,DESKTOP,"user by-session,user by-session,user by-session","23:42:10,23:42:10,23:42:11","N,N,N"
2016-02-21T23:41:24.518-0500,3,wish,6d185aa115306c7123c9df,MOBILE,"user by-session,user by-session,user by-session","23:41:24,23:41:24,23:41:24","N,N,N"
2016-02-21T23:37:32.132-0500,4,wish,8160ba3152d5251d74550,MOBILE,"user by-session,user by-session,user by-session,user by-session","23:37:32,23:37:32,23:37:32,23:38:14","N,N,N,C"
2016-02-21T23:35:55.544-0500,8,wish,6d185aa115306c7123c884,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user,user,user","23:35:55,23:35:55,23:35:56,23:36:11,23:36:31,23:37:21,23:38:30,23:39:32","N,N,N,C,N,N,N,N"
2016-02-21T23:32:55.893-0500,6,wish,31b2f3ea15306c25040682,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user","23:32:55,23:33:00,23:33:02,23:33:27,23:35:11,23:36:44","N,N,N,C,N,N"
2016-02-21T23:26:12.120-0500,7,wish,31b2f3ea15304d9dec67b54,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user by-session,user by-session,user","23:26:12,23:26:12,23:26:12,23:26:34,23:26:34,23:26:40,23:26:50","N,N,N,C,N,C,N"
2016-02-21T23:26:01.797-0500,3,wish,31b2f3ea15304d9dec67b54,DESKTOP,"user by-session,user by-session,user by-session","23:26:01,23:26:02,23:26:02","N,N,N"
2016-02-21T23:22:30.438-0500,4,wish,62a9820114e86e2c4bf276a,MOBILE,"user by-session,user by-session,user by-session,user by-session","23:22:30,23:22:30,23:22:30,23:23:20","N,N,N,C"
2016-02-21T23:19:19.470-0500,6,wish,31b2f3ea15305cc4ba02933,DESKTOP,"user by-session,user by-session,user by-session,user by-session,user,user","23:19:19,23:19:19,23:19:20,23:19:22,23:19:29,23:19:30","N,N,N,L,N,N"
2016-02-21T23:16:50.307-0500,3,wish,6d185aa115306c7123cd4e,MOBILE,"user by-session,user by-session,user by-session","23:16:50,23:16:50,23:16:51","N,N,N"
